name,tags,website,namephno,add
D'Arcangelo & Company LLP,Accountants Certified Publ...,www.darcangelo.com ,"Mr. Frank Squadrito, Jr. - (315) 475-7213","5000 Brittonfield Pkwy., Bldg. B, Ste. 102"
D'Arcangelo & Company LLP,Accountants Certified Publ...,www.darcangelo.com ,Ms. Diane Fowler - (315) 735-5216,120 Lomond Ct.
"Dannible & McKee, LLP",Accountants Certified Publ...,www.dmcpas.com,"Mr. Michael J. Reilly, CPA/ABV, CVA, CFF, CDA - (315) 472-9127",221 S. Warren St.
Delmonico Insurance Agency,"Insurance, Risk Management",www.delmonicoinsurance.com,Mr. Jed Delmonico - (315) 472-4242,"906 Spencer St., Ste. 206"
"Dermody, Burke & Brown, CPAs, LLC","Accountants Certified Publ..., Pension & Profit Shari..., Health Care Consultants",www.dbbllc.com,"Ms. Madelyn Hornstein, CPA - (315) 471-9171",443 N. Franklin St. #100
"DiMarco, Abiusi & Pascarella, CPAs, PC",Accountants Certified Publ...,www.dimarcocpa.com,Mr. L. Richard Pascarella - (315) 475-6954,"4 Clinton Sq., Ste. 104"
Driver's Village Finance First,Financial Services,www.driversvillage.com,Mr. Tim Burtis - (315) 458-8434,Driver's Village
Eastern Shore Associates ,Insurance,www.esainsurance.com,Ms. Kimberly Allen - (315) 452-0350,401 S. Main St.
Eastern Shore Associates,"Insurance, Insurance Consultants",www.esainsurance.com,Ms. Kimberly Allen - (315) 598-6000,101 Cayuga St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,"5112 W. Taft Rd., Ste. B"
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,7670 Morgan Rd.
EMPOWER Federal Credit Union,"Credit Unions, Employee Benefits",www.empowerfcu.com,Mr. John Wakefield - (315) 477-2200,1 Member Way
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,5791 Rt. 31
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,6555 Ridings Rd.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,963 State Fair Blvd.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,515 Erie Blvd. W.
Empower Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,900 Kinne St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,3700 W. Genesee St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,"15 E. Genesee St., Ste. 110"
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,Green Hills
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,7320 E. Genesee St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,278 Genesee St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,520 S. 2nd St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,722 W. Broadway
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,65 State St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,100 George St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,1928 Genesee St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,"400 Fort Hill Ave., Bldg. 7C"
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,760 Harry L Dr.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,351 N. Main St.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,Price Chopper Plaza
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,2690 Walden Ave.
EMPOWER Federal Credit Union,Credit Unions,www.empowerfcu.com,Branch Manager - (315) 477-2200,100 Manhattanville Rd.
"Ernst & Young, LLP",Accountants Certified Publ...,www.ey.com,Mr. Lou Mosher - (315) 425-8011,"100 Madison St., Ste. 1600"
"Evans and Bennett, LLP",Accountants Certified Publ...,www.evansandbennett.com,Mr. Jeffrey Silfer - (315) 474-3986,"2112 Erie Blvd. E., Ste. 100"
"EVO Merchant Services of NY, Inc.",Credit Card Companies,www.goevony.com,Mr. Mark  R. Whitney - (315) 952-1576,"526 Old Liverpool Rd., Ste. 5"
Excellus BlueCross BlueShield,Insurance-Health Care,www.excellusbcbs.com,Mr. James Reed - (315) 671-6400,333 Butternut Dr.
"Firley, Moran, Freer & Eassa, CPA, PC",Accountants Certified Publ...,www.fmfecpa.com,Mr. Robert MacLeod - (315) 472-7045,"125 E. Jefferson St., Ste. 920"
FitzGibbons Agency,"Real Estate, Insurance",www.askfitz.com,Mr. John FitzGibbons - (315) 342-5000,44 E. Bridge St.
Fust Charles Chambers LLP,Accountants Certified Publ...,www.fcc-cpa.com,Mr. Joseph  L. Charles - (315) 446-3600,5784 Widewaters Pkwy.
"Gardner & Capparelli CPAs, LLP",Accountants Certified Publ...,www.gardnerandcapparelli.com,Mr. Matt Gardner - (315) 569-2181,304 S. Franklin St.
Geddes Federal Savings & Loan Association,"Banks, Mortgages",www.geddesfederal.com,Mr. Brian DuMond - (315) 468-6281,2208 W. Genesee St.
Geronimo Energy ,"Leasing, Financial Services - Busin..., Energy Conservation Produc...",www.grandjeanandwagner.com,"Mr. Eric  W. Will, II - (315) 952-3611","8104 Cazenovia Rd., Bldg. 3, 2nd Flr."
"Grandjean and Wagner, Inc.",Accounting Services,www.gsacpas.com,Mr. Nicholas Beiter - (315) 432-9865,6311 Fly Rd.
Grossman St. Amour CPAs PLLC,"Accountants Certified Publ..., Finance and/or Insurance",www.hansensadvisory.com,"Mr. Gary A. Grossman, CPA,CFP - (315) 424-1120","110 W. Fayette St., Ste. 900"
"Hansen's Advisory Services, Inc.",Financial Consultants Plan...,www.haylor.com,Ms. Susan Hansen - (315) 637-5153,7067 E. Genesee St
"Haylor, Freyer & Coon, Inc.",Insurance,www.cnymoney.com,"Mr. James  D. Freyer, Jr. - (315) 451-1500",231 Salina Meadows Pkwy.
"Hill & Associates Financial Services, Inc.",Financial Services,www.jwburns.com,"Mr. Milton A. Hill CLU, ChFC, CLTC - (315) 234-5500","5793 Widewaters Pkwy., Ste. 105"
J.W. Burns & Company Investment Counsel,Investment Advisory Servic...,www.janney.com,"Mr. James  C. Burns, CFA - (315) 449-1341",5789 Widewaters Pkwy.
"Janney Montgomery Scott, LLC",Financial Services,www.key.com,Mr. Charlie Milar - (315) 445-5900,"5784 Widewaters Pkwy., Ste. 2"
KeyBank N.A.,Banks,www.Key.com,(315) 458-5520,5201 W. Taft Rd.
KeyBank N.A.,Banks,www.Key.com,Mr. Dennis Snyder - (315) 455-2628,3550 Brewerton Rd.
KeyBank N.A.,Banks,www.key.com,(315) 233-5103,709 N. Main St.
KeyBank N.A.,Banks,www.key.com,(315) 451-9404,7379 Oswego Rd.
KeyBank N.A.,Banks,www.Key.com,(315) 699-2595,7950 Brewerton Rd.
KeyBank N.A.,Banks,www.key.com,(315) 401-7001,301 S. Second St.
KeyBank N.A.,Banks,www.Key.com,(315) 622-0509,3935 Rt. 31
KeyBank N.A.,Banks,www.Key.com,Ms. Jennifer Sherbourne - (315) 463-5336,2801 James St.
KeyBank N.A.,Banks,www.Key.com,Mr. Francis Deuel - (315) 468-0016,1510 W. Genesee St. @ W. Fayette St
KeyBank N.A.,Banks,www.key.com,Mr. Stephen  D. Fournier - (315) 470-5442,201 S. Warren St.
KeyBank N.A.,Banks,www.key.com,(315) 476-2530,1004 E. Adams St.
KeyBank N.A.,Banks,www.Key.com,(315) 488-4326,3413 W. Genesee St.
KeyBank N.A.,Banks,www.Key.com,(315) 437-7872,121 W. Manlius St.
KeyBank N.A.,Banks,www.Key.com,Mr. Paul Sheedy - (315) 472-4074,2209 S. Salina St. @ Colvin St.
KeyBank N.A.,Banks,www.Key.com,(315) 446-8091,215 Tecumseh Rd.
KeyBank N.A.,Banks,www.Key.com,Ms. Kelly Valenti - (315) 635-5021,10 E. Genesee St.
KeyBank N.A.,Banks,www.key.com,(315) 488-8645,5318 W. Genesee St.
KeyBank N.A.,Banks,www.key.com,(315) 446-9960,6570 Kinne Rd.
KeyBank N.A.,Banks,www.key.com,(315) 638-0218,197 Downer St.
KeyBank N.A.,Banks,www.Key.com,(315) 469-5046,4141 S. Salina St.
KeyBank N.A.,Banks,www.Key.com,Ms. Kelly Soccocio - (315) 469-6928,4892 W. Seneca Tnpk.
KeyBank N.A.,Banks,www.key.com,(315) 251-6200,410 Towne Dr.
KeyBank N.A.,Banks,www.Key.com,(315) 682-2541,7670 Highbridge Rd.
KeyBank N.A.,Banks,www.Key.com,(315) 707-4212,7 E. Main St.
KeyBank N.A.,Banks,www.key.com,Ms. Patricia  M. Hall - (315) 685-8316,32 Jordan St.
KeyBank N.A.,Banks,www.key.com,(315) 834-6663,9015 N. Seneca St.
KeyBank N.A.,Banks,www.key.com,(315) 253-9970,268 Grant Ave.
KeyBank N.A.,Banks,www.key.com,(315) 696-8901,1 Clinton St.
KeyBank N.A.,Banks,www.key.com,(315) 252-9521,115 Genesee St.
KeyBank N.A.,Banks,www.key.com,(315) 255-3329,355 Genesee St.
KeyBank N.A.,Banks,www.key.com,(607) 749-7201,25 S. Main St.
KeyBank N.A.,Banks,www.key.com,(607) 758-2200,1 N. Main St.
KeyBank N.A.,Banks,www.key.com,(315) 337-5200,1725 Black River Blvd.
KeyBank N.A.,Banks,www.key.com,(607) 758-2350,860 State Rt. 13
KeyBank N.A.,Banks,www.key.com,(315) 853-6134,2 Franklin Ave.
KeyBank N.A.,Banks,www.key.com,(315) 736-7503,131 Oriskany Blvd.
KeyBank N.A.,Banks,www.key.com,(315) 792-9550,1 New Hartford Shopping Center
KeyBank N.A.,Banks,www.key.com,(315) 792-9572,1125 Mohawk St.
KeyBank N.A.,Banks,www.key.com,(315) 896-2669,8000 State Rt. 12
KeyBank N.A.,Banks,www.key.com,(315) 493-0200,302 State St.
KeyBank N.A.,Banks,www.key.com,(607) 798-8896,200 Oakdale Mall
KeyBank N.A.,Banks,www.key.com,(607) 770-4200,282 Main St.
KeyBank N.A.,Banks,www.key.com,(607) 754-1511,117 W. Main St.
KeyBank N.A.,Banks,www.key.com,(607) 772-5412,65 Court St.
KeyBank N.A.,Banks,www.key.com,(607) 655-1211,126 Main St.
KeyBank N.A.,Banks,www.key.com,(607) 565-8145,245 Broad St.
KeyBank N.A.,Banks,www.key.com,(315) 265-8500,17 Elm St.
KeyBank N.A.,Banks,www.key.com,(315) 769-2435,41 Main St.
KeyBank N.A.,Banks,www.lifetimebenefitsolutions.com,(518) 483-7000,469 E. Main St.
Lifetime Benefit Solutions,"Employee Benefits, Insurance",www.lipeanddalton.com,Ms. Lori Florack - (315) 448-9000,115 Continuum Dr.
Lipe & Dalton,Investment Advisory Servic...,www.mtb.com,Mr. Patrick  M. Dalton - (315) 428-8585,"103 E. Water St., Ste. 305"
M&T Bank,Banks,www.mtb.com,Taft Road Branch - (315) 458-9011,5170 W. Taft Rd.
M&T Bank,Banks,www.mtb.com,North Syracuse Branch - (315) 458-2710,507 S. Main St.
M&T Bank,Banks,www.mtb.com,Cicero Branch - (315) 699-2702,8304 S. Main St.
M&T Bank,Banks,www.mtb.com,Bayberry Branch - (315) 622-3227,7538 Oswego Rd.
M&T Bank,Banks,www.mtb.com,Liverpool Branch - (315) 457-2830,203 Cypress St.
M&T Bank,Banks,www.mtb.com,Regional Market Branch - (315) 474-2280,2100 Park St.
M&T Bank,Banks,www.mtb.com,Molloy Road Branch - (315) 437-8755,6195 E. Molloy Rd.
M&T Bank,Banks,www.mtb.com,Great Northern Branch - (315) 652-1640,3945 Rt. 31
M&T Bank,Banks,www.mtb.com,Shop City Branch - (315) 437-1506,424 Grant Blvd.
M&T Bank,Banks,www.mtb.com,Mr. Allen  J. Naples - (315) 424-5055,101 S. Salina St.
M&T Bank,Banks,www.mtb.com,Eastwood Branch - (315) 463-6111,3640 James St.
M&T Bank,Banks,www.mtb.com,Motor Bank - (315) 474-3185,444 Erie Blvd. E.
M&T Bank,Banks,www.mtb.com,Irving Ave. Branch - (315) 422-2121,725 Irving Ave.
M&T Bank,Banks,www.mtb.com,Fairmount Branch - (315) 488-3121,3701 W. Genesee St.
M&T Bank,Banks,www.mtb.com,Western Lights Branch - (315) 472-0230,4726 Onondaga Blvd.
M&T Bank,Banks,www.mtb.com,South Ave. Branch - (315) 476-1286,1621 South Ave.
M&T Bank,Banks,www.mtb.com,DeWitt Branch - (315) 445-0411,3401 Erie Blvd. E.
M&T Bank,Banks,www.mtb.com,Camillus Branch - (315) 487-1518,100 Kasson Rd.
M&T Bank,Banks,www.mtb.com,Fremont Branch - (315) 656-7233,7095 Manlius Center Rd.
M&T Bank,Banks,www.mtb.com,Baldwinsville Branch - (315) 635-3964,2300 Downer St.
M&T Bank,Banks,www.mtb.com,Green Hills Branch - (315) 469-6911,6003 S. Salina St.
M&T Bank,Banks,www.mtb.com,Fayetteville Branch - (315) 637-3164,500 E. Genesee St.
M&T Bank,Banks,www.mtb.com,Jamesville Branch - (315) 469-0172,Jamesville Town Square
M&T Bank,Banks,www.mtb.com,Manlius Branch - (315) 682-5573,204 Fayette St.
M&T Bank,Banks,www.mtb.com,Elbridge Branch - (315) 689-3691,239 E. Main St.
M&T Bank,Banks,www.mtb.com,LaFayette Branch - (315) 677-3116,Rt. 11 & Rt. 20
M&T Bank,Banks,www.madisonplanning.com,Skaneateles Branch - (315) 554-2220,33 E. Genesee St.
"Madison Planning Group, Inc.",Financial Consultants Plan...,www.advancedfinancialcny.com,"Mr. Michael  J. Luton, CPA - (315) 251-2510","7030 E. Genesee St., Ste. 104"
"Mario Bottoni, CPA, PC","Accountants Certified Publ..., Tax Services, Investment Advisory Servic...",www.menioglobal.com,Mr. Mario Bottoni - (315) 415-9296,320 Fayette St.
Menio Global,Credit Card Companies,www.ml.com,Mr. Josh Menio - (855) 641-8326,235 Harrison St. MD 60
Merrill Lynch Wealth Management,Financial Services,www.mlmic.com,Mr. Kevin O'Connor - (315) 424-0473,"205 S. Salina St., Ste. 300"
MLMIC Services Inc. ,Insurance,www.moneyfcu.org,Mr. John A. Neuburger - (315) 428-1188,2 Clinton Square
MONEY Federal Credit Union,Credit Unions,www.morganstanleybranch.com/syracuse,Mr. Bruce LaGrow - (315) 671-4000,"AXA Twr. 1, 1st Flr."
Morgan Stanley,Financial Consultants,www.mpdpartners.ch,Mr. Dean  A. Wallace - (315) 448-3400,"250 S. Clinton St., Ste. 500"
MPD Partners,"Finance and/or Insurance, Venture Capital",www.msaadvocates.com,Mr. Mirco Coccoli - +41 76 306 10 38,Place des Eaux-Vives 6
"MSA Advocates, Inc.","Insurance, Financial Services",www.nfa.com,Ms. Kathleen Oot - (315) 472-7965,"505 E. Fayette St, Ste. 214"
"National Fire Adjustment Co., Inc.",Insurance Consultants,www.nbtbank.com,"Mr. Thomas J. Niland, IV - (315) 437-7400",5850 Court Street Rd.
NBT Bank,Banks,www.nbtbank.com,Mr. Benjamin Verrette - (315) 458-1343,700 N. Main St.
NBT Bank,Banks,www.nbtbank.com,Ms. Lisa Cangemi - (315) 474-3306,1001 James St.
NBT Bank,Banks,www.nbtbank.com,Mr. John Rott - (315) 437-2546,6563 Weighlock Dr.
NBT Bank,Banks,www.nbtbank.com,Mr. Frank  R. Hughes - (315) 475-1268,One Park Place
NBT Bank ,"Banks, Loans Commercial",www.nbtbank.com,Mr. Richard Shirtz - (315) 475-7514,120 Madison St.
NBT Bank,Banks,www.nbtbank.com,Ms. Maria Wheeler - (315) 703-1300,101 Marshall St.
NBT Bank,Banks,www.nbtbank.com,Ms. Ann Jones - (315) 638-3200,8260 Willett Pkwy.
NBT Bank,Banks,www.nbtbank.com,Ms. Eleanora Bennett - (315) 668-7081,9556 Brewerton Rd.
NBT Bank,Banks,www.nbtbank.com,Mr. Jasper Massey - (315) 487-2180,5390 W. Genesee St.
NBT Bank,Banks,www.nbtbank.com,Mr. Matthew Miller - (315) 449-4770,6930 E. Genesee St.
NBT Bank,Banks,www.nbtbank.com,Ms. Kim Kutzer - (315) 682-3171,8250 Manlius-Cazenovia Rd.
NBT Bank,Banks,www.nbtinsurance.com,Mr. Michael Thomas - (315) 696-6333,5789 State Rt. 80
"NBT Insurance Agency, LLC",Insurance,www.nybdc.com,Mr. Tucker Lounsbury - (800) 965-6264,66 S. Broad St.
